Categorias,Categorias-Href,,Productos-Href,Nombre,Descripcion,Precio,Url-Imagen,SKU
Dermocosmética,https://www.gpsfarma.com/dermocosmetica.html,,https://www.gpsfarma.com/dermocosmetica/maquillaje-toleriane-pinceau-corrector-beige-oscuro-x-2-6-ml.html,"Maquillaje-Toleriane-Pinceau-Corrector-Beige-Oscuro-x-2,6-ml","Pincel-corrector-de-alta-tolerancia.Tipo-de-piel.Apta-para-todo-tipo-de-piel.Zona-de-Aplicacion<OjosComposición.Textura-ultrafina-para-una-cobertura-óptima-de-las-imperfecciones-puntuales..Fórmula-alta-tolerancia-para-respetar-la-piel-sensible..Gama-completa-de-tonos-para-corrigir-todo-tipo-de-imperfecciones:.--pincel-verde-para-neutralizar-las-rojeces-(cicatrices,-rosácea,-etc.).--pincel-amarillo-para-las-imperfecciones-azuladas-(ojeras,-vitiligo,-etc.).--pincel-beige-claro-para-tapar-y-unificar-las-imperfecciones-de-la-piel-clara..--pincel-beige-oscuro-para-tapar-y-unificar-las-imperfecciones-de-la-piel-oscura..Beneficios:.Imperfecciones-localizadas-de-la-piel-en-piel-sensible-o-intolerante..Modo-de-uso:.Después-de-aplicar-tu-tratamiento-diario,-aplicar-en-las-imperfecciones-localizadas-y-extender.","$-1.719,00",https://media.gpsfarma.com/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/3/3/3337872410956_1.jpg,3337872410956
Cuidado-de-la-Salud,https://www.gpsfarma.com/cuidado-de-la-salud.html,,https://www.gpsfarma.com/cuidado-de-la-salud/rodillera-medium-e59a62.html,Rodillera-Medium,"Soporte-de-rodilla,-da-estabilidad-lateral.Para-inestabilidades-medio-laterales-leves","$-1.392,63",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/B/C/BC1105_1.jpg,7798082443299
Cuidado-de-la-Salud,https://www.gpsfarma.com/cuidado-de-la-salud.html,,https://www.gpsfarma.com/cuidado-de-la-salud/protector-bucal-para-deportista.html,Protector-Bucal-para-Deportista,protector-bucal,"$-85,05",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798028522774_1.jpg,7798028522774
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/vieja-lavanda-6690f8.html,Vieja-Lavanda,"Lavanda,-salvia,-romero,-sándalo-componen-las-esencias-básicas-de-esta-exquisita-fragancia.","$-162,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790626040865.jpg,7790626040865
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/kit-coloracion-5-casta-o-claro.html,Kit-Coloración-5-Castaño-Claro,"100%-Cobertura-de-canas:-Su-fórmula-facilita-una-aplicación-uniforme-sobre-todo-el-cabello,-envolviendo-la-fibra-capilar-y-cubriendo-perfectamente-hasta-las-canas-más-difíciles,-de-la-raíz-a-las-puntas.","$-162,88",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793680000448.jpg,7793680000448
Dermocosmética,https://www.gpsfarma.com/dermocosmetica.html,,https://www.gpsfarma.com/dermocosmetica/serum-antiage-liftactiv-10-supreme.html,Serum-Antiage-Liftactiv-10-Supreme,El-primer-sérum-revelador-de-juventud-de-Vichy-que acelera-la-regeneración-de-la-piel.-Transformación-global-de-la-piel-sobre-10-signos-de-la-edad.,"$-2.280,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/serum_antiage_liftactiv_10_supreme.jpg,3337875489836
Cuidado-Oral,https://www.gpsfarma.com/cuidado-oral.html,,https://www.gpsfarma.com/cuidado-oral/enjuague-bucal-kids-frutos-rojos-x-500-ml.html,Enjuague-Bucal-Kids-Frutos-Rojos-x-500-ml,"ELGYDIUM-KIDS-Frutos-Rojos-es-una-Enjuague-Bucal-diseñado-para-niños-de-2-a-6-años.-Tiene-saborizante-de-frutos-rojos-con-un-contenido-de-500-ppm-de-flúor-adecuado-para-niños-de-esta-edad,-para-proteger-los-dientes-de-leche-del-ataque-de-los-ácidos-que-producen-la-caries-dental.-También-disponible-en-sabor-Banana.Para-cepillar-después-de-cada-comida,-con-una-cantidad-de-pasta-dental-del-tamaño-de-una-arveja-en-un-cepillo-de-dientes-suave,-como-los-cepillos-de-dientes-ELGYDIUM-Kids-o-Monster.-En-caso-de-recibir-flúor-de-otras-fuentes-(agua,-sal,-etc.),-consultar-al-dentista-o-al-médico.","$-212,87",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798067995782.jpg,7798067995782
Dermocosmética,https://www.gpsfarma.com/dermocosmetica.html,,https://www.gpsfarma.com/dermocosmetica/protector-solar-protect-kids-fps50-x-200-ml.html,Protector-Solar-niños-Protect-SPF-50+-spray-x-200-ml,"Fotoprotector-en-loción-spray-formulado-especialmente-para-la-delicada-piel-de-niños-con-la-piel-reactiva,-sensible-y-frágil,-sin-perfume-ni-excipientes-que-causen-reacciones-de-hipersensibilidad.-Refuerza-la-barrera-cutánea-y-las-defensas-naturales..Compuesto-por.Contiene-sistema-Filtrante-patentado-que-protege-frente-a-UVA-cortos,-UVA-largos-y-UVB:.tinosorb-M,-tinosorb-S,-parsol-1789-y-aceite-de-Plántulas-de-Avena-Rhealba.-Resistente-al-agua..Formulación-libre-de-octocrileno,-sin-cinamatos,-sin-parabenos,-sin-fenoxietanol,-sin-siliconas-y-sin-perfume..Beneficios:.Protege-la-piel-contra-los-efectos-adversos-de-los-rayos-UV-Refuerza-la-barrera-de-la-piel-devolviendole-su-función-de-escudo-protector-Resistente-al-agua--A-partir-de-los-3-años- .Modo-de-Uso.Aplicar-media-hora-antes-de-la-exposición-al-sol-y-reaplica-con-frecuencia,-sobre-todo-tras-baños-prolongados.","$-611,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798095418901.jpg,7798095418901
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/acondicionador-fructis-goodbye-da-os-x-200-ml.html,Acondiciónador-Fructis-Goodbye-Daños-x-200-ml,"Reparación-hasta-las-puntas.-Fórmula-con-proteína-de-frutas-y-biotina,-sin-parabenos-para-cabello-dañado.","$-94,85",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/5/7509552805383_1.jpg,7509552805383
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/tratamiento-capilar-reconstruccion-completa-x-350-ml.html,Tratamiento-Capilar-Reconstrucción-Completa-x-350-ml,"La-crema-de-tratamiento-Dove-Reconstrucción-Completa-tienen-una-exclusiva-fórmula-con-Nutri-Keratin-Repair-Actives,-que-reparan-instantáneamente-las-áreas-más-secas-y-dañadas-del-pelo-mientras-que-nutren-progresivamente-desde-el-interior.-Desde-el-primer-lavado-el-pelo-estará-10-veces-más-resistente-y-comienza-a-recuperar-su-fuerza-interior,-siendo-más-fuerte-y-resistente-día-tras-día.","$-174,98",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/baja-7891150013827.jpg,7891150013827
Cuidado-Oral,https://www.gpsfarma.com/cuidado-oral.html,,https://www.gpsfarma.com/cuidado-oral/enjuague-bucal-plax-zero-alcohol-complete-care-x-500-ml.html,Enjuague-Bucal-Plax-Zero-Alcohol-Complete-Care-x-500-ml,Con-Colgate-Plax-Complete-Care-obtendrás-los-10-beneficios-que-tu-boca-necesita-más-12-horas-de-protección-y-aliento-fresco.,"$-147,61",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793100141300.jpg,7793100141300
Cuidado-del-Bebé,https://www.gpsfarma.com/cuidado-del-bebe.html,,https://www.gpsfarma.com/cuidado-del-bebe/antes-de-dormir-e9e794.html,Baño-Liquido-Antes-de-Dormir,"Johnson's-Baby-baño-líquido-para-antes-de-dormir-contiene-suaves-y-efectivos-emolientes,-que-ayudan-a-humectar-y-a-proteger-la-piel-del-bebé.-Es-mucho-más-que-protección,-es-una-oportunidad-para-estimular-sus-sentidos-a-traves-del-masaje,-tus-caricias-le-muestran-cuanto-lo-amas-y-favorecen-su-desarrollo-fisico,-mental-y-emocional.","$-186,78",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/236004-7891010870713_1.jpg,7891010870713
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/perfumes-y-fragancias/j-adore-caaf5d.html,J'Adore,"Homenaje-a-la-pasión-que-sentía-Christian-Dior-por-la-flores,-J’Adore-simboliza-la-feminidad-absoluta,-la-sofisticación-y-el-glamour.-J’Adore-reúne-las-flores-más-exquisitas-del-jardín-de-Dior-y-se-crea-alrededor-de-un-bouquet-floral-único,-generoso-y-armonioso.","$-3.595,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3348900417885.jpg,3348900417885
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/perfumes-y-fragancias/escape.html,Escape,"Calvin-Klein-Escape-es-una-fragancia-a-flores-para-mujeres,-muy-ligera-y-refrescante.-Una-fragancia-que-se-adapta-por-completo-a-sus-necesidades-y-se-funde-a-la-perfección-con-su-personalidad.-Regalate-el-placer-de-la-frescura-y-la-feminidad-que-más-favorece-a-las-mujeres-jóvenes-y-sensibles.","$-577,68",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/88300108404.jpg,88300108404
Electro,https://www.gpsfarma.com/electro.html,,https://www.gpsfarma.com/electro/eb3110h-digital.html,EB3110H---Digital,"La-balanza-digital-EB3110H-de-Aspen-posee-plataforma-de-bamboo-con-4-sensores-y-visor-LCD-retroiluminado,-donde-vas-a-poder-consultar-tus-mediciones.-Además,-cuenta-con-encendido-automático-y-soporta-hasta-180-kg.-Funciona-con-2-pilas-AAA.","$-1.749,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790808034521.jpg,7790808034521
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/labial-maybelline-color-sensational-loaded-bolds-886-berry-bossy-x-4-2-gr.html,"Labial-Maybelline-Color-Sensational-Loaded-Bolds-886-Berry-Bossy-x-4,2-gr","¡Animate-a-los-Color-Sensational-Loaded-Bolds-más-osados!-Labiales-con-pigmentos-recargados,-cobertura-más-opaca-y-colores-más-intensos..Beneficios.Pigmentos-recargadosAcabado-mate.Modo-de-uso:.Aplicá-el-labial-comenzando-en-el-centro-de-tu-labio-superior.-Esfúmalo-desde-el-centro-hacia-el-borde-de-tu-labio-siguiendo-el-contorno-de-tu-boca.-Repetí-la-técnica-en-el-labio-inferior.","$-397,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3600531352370.jpg,3600531352370
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/protectores-darios-proteccion-largos-x-60-un.html,Protectores-Darios-Protección-Largos-x-60-un,"Los-protectores-diarios-Carefree-Protección-Largo-son-ideales-para-los-días-previos-y-posteriores-a-tu-período-menstrual-ya-que-tiene-una-película-protectora-en-la-parte-de-atrás-que-sirve-para-retener-flujos-Menores-y-mantener-tu-ropa-interior-siempre-limpia.-Es-3-cm-más-largo-que-los-protectores-convencionales-para-brindarte-más-seguridad-y-frescura-a-lo-largo-del-día.-Además-tiene-una-superficie-delicadamente-suave-porque-está-hecho-con-lo-mejor-del-algodón.-Logra-neutralizar-la-humedad-del-área-intima-en-3-segundos-y-posee-neutralizador-de-olores-para-que-te-sientas-más-segura-todo-el-día,-todos-los-días.","$-201,33",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790010616812.jpg,7790010616812
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/catalog/product/view/id/14710/s/1-million-prive/category/165/,1-Million-Privé,"Una-fragancia-para-un-hombre-extravagante-y-audaz-que-siempre-va-más-lejos-con-sus-sueños-y-fantasías.-La-propuesta-de-1-Million-Privé-se-apega-a-un-perfil-aromático-más-mesurado-y-oscuro-donde-destaca-el-uso-de-una-combinación-de-manzana-con-canela-que-se-justifica-bajo-la-premisa-que-la-vida-se-disfruta-con-una-pizca-de-especiado,-proponiendo-una-aventura-en-torno-al-tabaco.","$-4.205,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3349667000013.jpg,3349667000013
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/labial-vogue-colorissimo-liquido-malteada-x-5-ml.html,Labial-Vogue-Colorissimo-Liquido-Malteada-x-5-ml,¡Disfrutá-de-8-horas-llenas-de-color-en-tus-labios!-Los-nuevos-labiales-Coloríssimo-líquidos-efecto-mate-llegaron-para-que-sigas-a-la-moda-y-luzcas-increíble-durante-más-tiempo-¡Son-fáciles-de-aplicar!-¿Cuál-es-tu-favorito?,"$-165,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/a/labial-vogue-colorissimo-liquido-mate-tono-malteada.jpg,7702433324601
Dermocosmética,https://www.gpsfarma.com/dermocosmetica.html,,https://www.gpsfarma.com/dermocosmetica/maquillaje-en-polvo-toleriane-teint-mineral-tono-11-x-31-ml.html,Maquillaje-en-Polvo-Toleriane-Teint-Mineral-Tono-11-x-31-ml,"Base-en-Polvo-Mineral.-Cubre-las-imperfecciones-de-la-piel-y-las-reduce-día-tras-día.-Purifica-y-matifica-sin-obstruir-los-poros.Tipo-de-piel.Todo-tipo-de-piel,-incluso-las-más-sensibles.Zona-de-Aplicacion<Rostro.Composición.TALC-●-PERLITE-●-NYLON-12-●-TITANIUM-DIOXIDE-●-DIMETHICONE-●-MAGNESIUM-STEARATE-●-TRIISOCETYL-CITRATE-●-STEARIC-ACID-●-TRIMETHYLSILOXYSILICATE-●-CAPRYLYL-GLYCOL-●-PARAFFINUM-LIQUIDUM-/-MINERAL-OIL-●-CETYL-DIMETHICONE-●-LAUROYL-LYSINE-●-ALUMINUM-HYDROXIDE-●-AQUA-/-WATER.-PUEDE-CONTENER:-CI-77891-/-TITANIUM-DIOXIDE-●-CI-77163-/-BISMUTH-OXYCHLORIDE-●-CI-77491,-CI-77492,-CI-77499-/-IRON-OXIDES-●-MICA..Beneficios:.Brinda-un-tono-uniforme,-mate-y-natural.Las-imperfecciones-se-reducen-día-tras-día.Modo-de-uso:.Aplicar-en-cualquier-momento-del-día.-Tomar-una-pequeña-cantidad-de-Toleriane-Teint-Mineral-con-la-esponja-y-extender-el-producto-desde-el-centro-del-rostro-hacia-afuera.","$-1.559,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3337872412042_1.jpg,3337872412042
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/catalog/product/view/id/14922/s/anti-age-ad1cee/category/148/,Anti-Age,"Resulta-ideal-para-recuperar-la-vitalidad-y-fortaleza-de-los-cabellos-secos-o-dañados,-brindando-a-su-vez,-una-limpieza-profunda-y-delicada.","$-104,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7792640005424.jpg,7792640005424
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/catalog/product/view/id/12781/s/pro-v-micro-blindaje/category/148/,Tratamiento-Capilar-Pro-V-Micro-Blindaje-x-160-ml,1er-tratamiento-de-Pantene-diseñado-contra-el-daño-por-oxidación.-Exclusiva-tecnología-ProV-con-efecto-antioxidante.-Actúa-desde-la-primera-aplicación.-Cabello-fuerte-y-con-apariencia-saludable-con-el-uso-continuo.,"$-117,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/5/7506339319378.jpg,7506339319378
Nutrición,https://www.gpsfarma.com/nutricion-1.html,,https://www.gpsfarma.com/nutricion-1/suplemento-dietario-vitamina-k2-x-30-un.html,Suplemento-Dietario-Vitamina-K2-x-30-un,"Suplemento-dietario,-aporte-de-vitamina-K2-natural.-Ayuda-a-fortalecer-los-huesos,-disminuye-la-calcificacion-arterial.-Puede-incorporarse-como-prevención-y/o-sumado-al-tratamiento-de-osteopenia/osteoporosis.-Ayuda-en-el-transporte-del-calcio.","$-511,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798008190467.jpg,7798008190467
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/polvo-compacto-maybelline-super-natural-sun-22-true-sun-x-12-gr.html,Polvo-compacto-Maybelline-Super-Natural-Sun-22-True-Sun-x-12-gr,Super-Natural-Sun-es-el-polvo-compacto-efecto-bronceado-de-Maybelline.Beneficios.Tonalizador-compacto.Modo-de-uso:.Utilizá-el-cisne-aplicador-y-expandí-delicadamente-desde-el-centro-hacia-los-laterales,"$-258,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790033215849.jpg,7790033215849
Cuidado-de-la-Salud,https://www.gpsfarma.com/cuidado-de-la-salud.html,,https://www.gpsfarma.com/cuidado-de-la-salud/rodillera-extra-extra-large.html,Rodillera-Extra-Extra-Large,"Soporte-de-rodilla,-para-prevenir-lesiones-deportivas-leves-y-contracturas.","$-338,17",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/B/C/BC1102e_4.jpg,7798082442919
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/catalog/product/view/id/14622/s/herrera-for-men/category/165/,Herrera-for-Men,"Herrera-for-Men-es-una-fragancia-con-mucho-carácter,-personalidad-y-estilo,-que-viste-al-hombre-que-la-lleva-en-elegancia-y-sofisticación.-Para-tener-éxito,-un-perfume-masculino-debe-saber-despertar-la-sensualidad-femenina.-No-hay-nada-mejor-que-el-espíritu-de-una-mujer,-imbuido-de-encanto-y-elegancia,-para-apreciar,-entender-y-describir-los-pensamientos,-las-emociones-y-los-sentimientos-masculinos.","$-3.880,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/8411061081600.jpg,8411061081600
Cuidado-del-Bebé,https://www.gpsfarma.com/cuidado-del-bebe.html,,https://www.gpsfarma.com/cuidado-del-bebe/leche-en-polvo-bebe-2-6-a-12-meses-x-800-gr.html,Leche-en-Polvo-Bebé-2-6-a-12-Meses-x-800-gr,Fórmula-líquida-de-continuación-con-prebióticos.-Contiene-nutrientes-esenciales-en-cantidades-adecuadas-para-la-correcta-alimentación-de-los-lactantes-de-6-a-12-meses.,"$-382,53",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798176000414.jpg,7798176000414
Cuidado-del-Bebé,https://www.gpsfarma.com/cuidado-del-bebe.html,,https://www.gpsfarma.com/cuidado-del-bebe/antibacterial-4690ee.html,Antibacterial,"Toallas-antibacteriales,-sin-acción-terapéutica.-Hipoalegénicas,-especialmente-para-la-limpieza-y-cuidados-de-las-manos.","$-63,88",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790773082831.jpg,7790773082831
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/labial-liquido-maybelline-super-stay-24-hs-more-and-more-mocha-x-2-3-ml.html,"Labial-líquido-Maybelline-Super-Stay-24-hs-More-and-More-Mocha-x-2,3-ml","Los-labiales-SuperStay-24hs,-de-Maybelline,-son-de-laga-duración-gracias-a-su-tecnología-Micro-Flex.-Un-color-de-gran-impacto-en-un-extremo-y-un-bálsamo-humectante-en-el-otro-para-fijar-la-humedad-y-mantener-los-labios-cómodos-todo-el-día..Beneficios.Larga-duración-No-se-cuartea,-no-se-desvanece-y-no-se-reseca.Modo-de-uso:.Paso-1:-Aplica-una-capa-ligera-de-color-en-los-labios-limpios,-y-deja-que-se-seque-completamente..Paso-2:-Aplica-una-capa-de-bálsamo-acondicionador-para-obtener-brillo-y-comodidad.","$-446,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/u/super-stay-24-more-_-and-more-mocha-041554335897-c.jpg,41554335897
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/super-gel-venus.html,Super-Gel-Venus,"Decí-sí-a-la-tecnología-de-salon-pero-sin-necesidad-de-lámparas-UV,-con-una-aplicación-fácil-y-rápida,-en-dos-simples-pasos,-sin-tener-que-ir-al-salón.","$-243,96",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30121263.jpg.jpg,30121263
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/shampoo-reparacion-total-5-extreme-elvive-loreal-paris-x-200-ml.html,Shampoo-Reparación-Total-5-Extreme-Elvive-Loreal-París-x-200-ml,Repara-hasta-la-última-capa:-El-LAK-1000-penetra-hasta-10-capas-del-cabello-para-reconstruir-las-zonas-dañadas-de-la-estructura-interna-del-cabello.,"$-103,47",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/7898587772518_.jpg,7898587772518
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/acondicionador-oleo-extraordinario-nutricion-universal-elvive-loreal-paris-x-200-ml.html,Acondiciónador-Óleo-Extraordinario-Nutrición-Universal-Elvive-Loreal-París-x-200-ml,"Todo-el-poder-cica-reparador-de-la-caléndula-combate-1-año-de-daño.-El-acondicionador-de-RT5:-1.-Repara-daños-visibles:-su-fórmula-con-ceramida-ayuda-a-combatir-puntas-abiertas,-recuperar-el-brillo-y-la-suavidad.-2.-Repara-daños-invisibles:-formulado-con","$-103,47",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/7898587774925.jpg,7898587774925
Dermocosmética,https://www.gpsfarma.com/dermocosmetica.html,,https://www.gpsfarma.com/dermocosmetica/ph5-crema-x-75-ml.html,PH5-Crema-x-75-ml,"Una-crema-suave-y-a-la-vez-eficaz-para-el-rostro-y-el-cuerpo-que-hace-que-la-piel-sea-más-resistente-y-menos-sensible.-Para-Piel-sensible..Beneficios:.La-Crema-Eucerin-pH5-ha-sido-especialmente-formulada-para-el-rostro-seco-y-sensible-y-para-zonas-de-piel-seca-y-sensible-en-el-cuerpo.-El-Sistema-de-Balance-único-de-Eucerin-pH-contiene-Tampón-de-Citrato,-un-derivado-de-ácido-cítrico-que-restaura-y-mantiene-el-pH-óptimo-de-la-piel.-La-fórmula-también-incluye-Dexpantenol,-un-ingrediente-activo-conocido-por-sus-propiedades-regenerativas.-La-fórmula-binda-a-la-piel-la-hidratación-diaria-que-necesita-y-permite-que-se-vea-y-se-sienta-suave-y-sedosa","$-720,58",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/4005800016783_ph5_cream-caja.jpg,4005800016783
Cuidado-de-la-Salud,https://www.gpsfarma.com/cuidado-de-la-salud.html,,https://www.gpsfarma.com/cuidado-de-la-salud/toallitas-humedas-antibacterial.html,Toallitas-Húmedas-Antibacterial,"Las-Toallas-Húmedas-higienizan-en-forma-práctica-y-eficiente,-sin-resecar-la-piel,-debido-a-la-acción-humectante-y-protectora-del-Aloe-vera,-la-Avena-y-la-Vitamina-E..Eliminan-el-99.9%-de-las-bacterias-y-dejan-una-sensación-de-frescura-y-suavidad-en-forma-instantánea-y-duradera.Son-prácticas,-suaves,-seguras-y-fáciles-de-transportar.","$-82,72",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/219021-7791984000188.jpg,7791984000188
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/kit-coloracion-30-casta-o-oscuro.html,Kit-Coloración-30-Castaño-Oscuro,"El-Kit-de-coloración-Koleston-trae,-adicionalmente,-un-exclusivo-Reactivador-de-Color-para-el-día-15,-que-deposita-más-pigmentos-en-tu-cabello-para-resaltar-su-intensidad.-Kit-30.","$-251,93",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/206997-7501078231288.jpg,7501078231288
Electro,https://www.gpsfarma.com/electro.html,,https://www.gpsfarma.com/electro/ac-2200.html,AC-2200,"El-motor-profesional-AC-asegura-una-vida-útil-prolongada-al-secador-de-pelo-y-un-secado-más-rápido-gracias-al-potente-flujo-de-aire.-Su-Ion-Technology-hidrata,-rvitaliza-y-reduce-el-efecto-frizz-en-el-cabello.-Posee-boquilla-fina-profesional-para-dirigir-el-flujo-de-aire-hacia-el-cabello-y-dar-mayor-precisión-al-peinado-y-Cool-Shot,-golpe-de-aire-frío-para-fijar-el-peinado,-con-8-combinaciones-de-flujo-de-aire/temperatura-para-personalizar-el-secado-y-adaptarlo-a-varios-estilos.-Además,-filtro-removible-para-facilitar-la-limpieza.","$-2.599,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/8007403112554.jpg,8007403112554
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/labial-liquido-maybelline-color-sensational-vivid-hot-lacquer-78-royal-x-7-7-ml.html,"Labial-líquido-Maybelline-Color-Sensational-Vivid-Hot-Lacquer-78-Royal-x-7,7-ml","NUEVOS-Color-Sensational-Vivid-Hot-Lacquer,-de-Maybelline.-Labiales-líquidos-con-pigmentos-super-saturados-y-un-acabado-efecto-laca.-.Beneficios.Colores-saturadosEfecto-laca.Modo-de-uso:.Delineá-tus-labios-comenzando-desde-el-centro-del-labio-superior-hacia-las-comisuras-exteriores-con-trazos-suaves-siguiendo-el-contorno-de-la-boca.-Siguí-la-misma-técnica-para-tu-labio-inferior.","$-421,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3600531393809-1.jpg,3600531393809
